#{"t_start": 1625408205.6144183, "env_id": null}
r,l,t
57.256324,700,19583.676592
143.052543,700,19606.814334
-98.330028,700,19630.143243
19.707877,700,19653.410482
83.205022,700,19678.829824
74.642522,700,19702.748244
28.624619,700,19727.011701
159.802007,700,19750.953411
31.335957,700,19775.149868
-3.57947,700,19798.289089
-25.820052,700,19821.813256
-31.736664,700,19845.303549
182.429916,700,19869.59943
-120.566458,700,19893.271435
9.950839,700,19916.896894
25.250888,700,19940.663874
138.782412,700,19964.975696
27.281988,700,19990.456118
38.518241,700,20015.007838
-10.739008,700,20040.382289
33.019655,700,20063.773896
13.623475,700,20087.835943
-0.270612,700,20112.599257
127.227397,700,20135.863882
0.713936,700,20159.66246
47.650961,700,20184.383974
19.291138,700,20208.238751
62.243824,700,20232.926165
132.574033,700,20257.786201
39.942182,700,20281.14162
37.600864,700,20304.950128
40.156674,700,20329.065327
85.444879,700,20352.897445
-16.336493,700,20378.611497
11.077927,700,20403.088288
-94.982502,700,20426.699099
-113.861423,700,20450.487962
38.726538,700,20474.932916
-51.34519,700,20500.09288
