#{"t_start": 1625370268.7300088, "env_id": null}
r,l,t
68.876417,700,22338.95355
-39.313878,700,22367.317289
181.87741,700,22395.232114
-121.561708,700,22422.679963
-112.357692,700,22450.120129
26.357258,700,22477.68329
-134.678759,700,22505.5186
78.005042,700,22533.437144
27.991003,700,22562.366827
9.667226,700,22589.840383
81.868647,700,22616.935324
-95.937764,700,22645.127258
-90.955368,700,22672.846742
-1.396421,700,22701.023474
8.648564,700,22729.315229
122.056184,700,22756.854222
11.662185,700,22784.744693
132.329915,700,22811.669381
5.067895,700,22839.301682
14.076786,700,22867.157193
-39.174142,700,22895.546221
97.318503,700,22923.376201
1.068511,700,22950.650367
-20.307005,700,22976.856152
67.704282,700,23003.593373
-29.668505,700,23031.089735
38.970061,700,23057.659773
37.623159,700,23085.266113
45.260337,700,23111.839016
43.572541,700,23139.73087
161.73826,700,23167.533659
69.429698,700,23194.797031
40.429696,700,23222.593739
-121.035328,700,23250.562841
36.378674,700,23277.075853
58.72097,700,23303.464564
27.0339,700,23330.760008
7.988663,700,23357.150658
-91.9371,700,23384.008235
92.33399,700,23410.904438
-120.271208,700,23438.243227
36.941298,700,23465.629374
1.437677,700,23492.181154
71.93682,700,23519.636022
30.126438,700,23546.867975
35.235826,700,23573.481825
44.119101,700,23601.185454
-94.318794,700,23628.411612
-108.548037,700,23655.35536
-94.23282,700,23682.209697
33.158414,700,23709.861586
-9.791905,700,23737.047816
-110.251658,700,23763.517727
99.824224,700,23790.530434
-122.66349,700,23818.231279
38.946102,700,23844.584892
-19.057931,700,23871.780618
0.201573,700,23898.7023
32.079534,700,23926.709611
136.929454,700,23953.939197
40.476724,700,23981.002
-22.690149,700,24007.975663
-113.617686,700,24035.060924
-12.743516,700,24061.305781
49.41924,700,24088.669295
-109.73082,700,24116.568411
8.448078,700,24143.785971
-86.438849,700,24171.529928
23.175778,700,24199.692033
156.881277,700,24227.658388
88.608783,700,24254.142097
184.308926,700,24281.1869
66.816115,700,24308.189219
199.907135,700,24334.368833
-95.038668,700,24361.2151
-16.054587,700,24389.304335
-16.261302,700,24418.30605
-94.916509,700,24446.017392
-125.154127,700,24473.032903
142.907637,700,24500.177885
170.929519,700,24528.417091
39.201552,700,24554.939503
122.677278,700,24582.219052
-10.821148,700,24609.912755
-110.543308,700,24637.198539
51.775495,700,24663.668839
-24.206553,700,24690.583434
-32.178999,700,24717.843727
116.864006,700,24744.81735
48.634022,700,24772.148238
