#{"t_start": 1624594547.974161, "env_id": null}
r,l,t
18.373127,201,438.194989
96.32245,201,438.195009
22.35821,201,438.195029
-7.1688075,201,438.19505
213.29938,201,438.195071
95.576004,201,438.195092
15.579254,201,438.195114
46.103916,201,438.195134
98.37739,201,438.195154
5.3389573,201,438.195175
49.607956,201,438.195195
32.09682,201,438.195215
173.62796,201,438.195235
8.21434,201,438.195255
228.3526,201,438.195275
24.403107,201,448.018898
-3.588668,201,448.018973
61.62595,201,448.018991
108.267006,201,448.019005
64.031975,201,448.019018
10.099066,201,448.019031
82.77375,201,448.019043
-1.7287409,201,448.019055
-27.119429,201,448.019068
15.14562,201,448.01908
42.318504,201,448.019093
17.449211,201,448.019105
16.942282,201,448.019117
59.729794,201,448.01913
-22.799955,201,448.019143
0.9265048,201,448.019155
167.30225,201,448.019167
43.52073,201,448.019199
59.33493,201,448.019212
68.73235,201,448.019225
12.325168,201,458.059149
108.913895,201,458.059225
79.218506,201,458.059241
62.053627,201,458.059255
37.865536,201,458.059268
41.518246,201,458.059281
67.91487,201,458.059294
126.373405,201,458.059307
87.65069,201,458.059319
101.0587,201,458.059332
44.27429,201,458.059345
318.81464,201,458.059357
14.091989,201,458.05937
-14.876604,201,458.059382
49.2679,201,458.059395
0.30996394,201,458.059407
168.82968,201,458.05942
-30.273457,201,458.059433
5.9859967,201,458.059445
39.442566,201,458.059458
22.069855,201,467.68521
-22.488325,201,467.685299
105.38211,201,467.685327
42.94343,201,467.68535
-25.334288,201,467.685372
195.90555,201,467.685393
261.7116,201,467.685415
-0.41025272,201,467.685436
248.43077,201,467.685458
-8.790573,201,467.685478
280.61652,201,467.685499
-45.164757,201,467.685521
86.77634,201,467.685542
21.103188,201,467.685563
-67.57881,201,467.685583
-30.204203,201,467.685604
26.63927,201,467.685624
21.804672,201,467.685645
190.08958,201,467.685666
-38.36329,201,467.685684
13.063687,201,477.524481
5.4424577,201,477.524563
26.566269,201,477.524583
76.35325,201,477.5246
98.287544,201,477.524617
11.561161,201,477.524634
117.45294,201,477.524651
-9.016501,201,477.524668
-59.304592,201,477.524686
4.781807,201,477.524704
-79.844986,201,477.524723
30.36026,201,477.524742
40.614285,201,477.52476
13.890159,201,477.524778
106.16906,201,477.524797
204.85098,201,477.524817
9.336562,201,477.524836
-70.366554,201,477.524855
40.843735,201,477.524875
-42.167118,201,477.524894
275.92908,201,487.127386
29.472168,201,487.127461
-7.342768,201,487.127478
8.110494,201,487.127492
166.74594,201,487.127505
83.42624,201,487.127518
-37.334927,201,487.127531
-3.6547937,201,487.127543
17.886114,201,487.127556
264.51138,201,487.127568
284.93066,201,487.127581
84.975426,201,487.127594
9.71869,201,487.127606
20.648935,201,487.127618
-34.0966,201,487.127631
7.0625987,201,487.127643
163.99799,201,487.127655
36.847805,201,487.127668
216.5515,201,487.127681
40.258034,201,487.127694
54.411037,201,496.723453
26.00742,201,496.723523
-13.633954,201,496.723544
98.30725,201,496.723562
61.376945,201,496.723579
-16.56817,201,496.723596
-23.639076,201,496.723614
19.451912,201,496.723631
12.679718,201,496.723649
-51.78824,201,496.723667
13.104458,201,496.723687
-63.818172,201,496.723706
-77.37526,201,496.723725
6.0912175,201,496.723743
-51.711796,201,496.723763
-46.550743,201,496.723784
-39.08588,201,496.723804
44.28128,201,496.723822
