#{"t_start": 1625370265.07341, "env_id": null}
r,l,t
44.396664,700,12728.796089
73.661307,700,12762.376129
11.82712,700,12795.971614
1.012787,700,12830.778193
-3.8963,700,12865.455244
-1.526469,700,12899.140806
-47.545784,700,12932.439452
15.886985,700,12967.738971
-3.194013,700,13001.083364
-17.174883,700,13035.683983
-21.847973,700,13068.742697
19.761776,700,13103.49046
26.826303,700,13138.659877
-24.969344,700,13172.05795
12.334678,700,13206.512727
-2.870691,700,13239.690846
3.936843,700,13275.656371
-23.433479,700,13309.1841
33.153005,700,13343.898041
1.806176,700,13378.113249
32.270623,700,13413.588537
9.1078,700,13447.143116
1.103404,700,13480.678012
10.913118,700,13515.900233
-30.821563,700,13551.337059
16.553083,700,13585.285647
-11.469005,700,13618.965098
-47.430368,700,13653.189229
25.224427,700,13689.229864
0.976173,700,13722.549188
16.014174,700,13756.222064
6.143776,700,13789.796516
52.557216,700,13826.477158
-33.460759,700,13860.99063
-49.067858,700,13894.854434
14.511672,700,13928.513891
11.303137,700,13963.712447
25.550177,700,13997.797083
6.418238,700,14031.669431
7.281532,700,14065.271487
-7.331002,700,14099.478247
22.986534,700,14134.744423
-9.270605,700,14167.242438
19.213693,700,14200.533104
15.536778,700,14235.877587
19.678801,700,14269.942452
-0.089148,700,14303.218038
2.754889,700,14336.464369
41.32171,700,14372.02286
-28.470427,700,14405.821924
19.701223,700,14439.185564
-24.122747,700,14473.122343
5.638884,700,14507.988613
-13.578015,700,14541.100838
-3.31511,700,14574.417234
10.15549,700,14609.429549
1.38383,700,14643.495651
-9.245991,700,14677.001132
-8.396676,700,14710.501669
27.545666,700,14745.39223
-54.441393,700,14779.652914
66.642549,700,14812.882587
0.9745,700,14846.443573
-3.482898,700,14881.072158
44.004165,700,14914.680685
17.206675,700,14947.934466
-34.276749,700,14981.352372
14.647297,700,15017.811726
11.392636,700,15050.971459
-54.360625,700,15084.153113
-37.285996,700,15118.105032
55.115886,700,15153.070632
20.799632,700,15186.164672
6.274516,700,15219.53616
18.595528,700,15254.204139
-2.234059,700,15288.155509
21.349722,700,15321.475154
33.409298,700,15355.080663
-27.726955,700,15390.101477
-11.807353,700,15424.12883
27.594668,700,15457.379878
52.958101,700,15491.197319
-7.669469,700,15526.400323
18.809188,700,15559.663591
-0.369749,700,15592.834221
-17.500675,700,15626.436182
2.882901,700,15661.137473
-12.521193,700,15694.571466
-24.590437,700,15727.776637
-11.193771,700,15761.915545
69.958998,700,15796.809119
2.337977,700,15830.157484
13.447938,700,15863.579473
19.035063,700,15898.462432
61.671536,700,15932.303205
7.944039,700,15965.537019
10.558359,700,15998.537639
54.628836,700,16033.120008
6.605471,700,16067.00213
-23.109164,700,16100.436054
25.863144,700,16133.483322
1.89337,700,16168.243439
-4.850993,700,16202.659641
7.709051,700,16236.315988
24.706435,700,16270.456383
11.320769,700,16304.741765
75.189581,700,16340.015935
34.491415,700,16373.796857
-23.518962,700,16407.904171
5.461725,700,16441.925949
56.899077,700,16477.019229
-4.448503,700,16511.371873
-5.616413,700,16545.017902
28.577262,700,16578.229412
-10.374925,700,16612.939972
11.410628,700,16647.402705
11.490413,700,16680.80047
9.512816,700,16713.983238
-6.796678,700,16748.978163
0.534989,700,16782.693793
11.652141,700,16815.915801
24.476854,700,16849.360788
15.871403,700,16884.518544
21.287834,700,16918.322042
14.484405,700,16951.677646
25.54594,700,16984.502808
82.361867,700,17019.1495
62.319866,700,17053.151009
26.87264,700,17087.072346
-4.863717,700,17120.645145
2.60748,700,17155.520426
61.269715,700,17189.396482
-0.832829,700,17222.821342
10.553524,700,17256.02474
21.010516,700,17290.450517
32.148721,700,17325.200288
27.36006,700,17358.775478
76.754663,700,17392.430493
4.892238,700,17425.983402
5.503416,700,17461.554257
24.409071,700,17495.26914
7.770985,700,17528.688065
27.855649,700,17562.041048
-5.598853,700,17596.423687
25.978772,700,17631.383101
13.1037,700,17664.817187
78.791125,700,17697.462852
6.840697,700,17731.451638
27.441743,700,17766.175618
41.385506,700,17799.91746
106.163411,700,17833.150295
-9.397051,700,17866.817995
1.436475,700,17902.769838
-8.709988,700,17936.964942
-1.896802,700,17970.322073
-3.833268,700,18005.248929
